0.2750
0.2750
0.2750
0.3202
0.3202
0.3202
0.3202
0.3202
0.3250
0.3250
0.3250
0.3375
0.3375
0.3375
0.3538
0.3538
0.3538
0.5096
0.5144
0.5240
0.5240
0.5240
0.5288
0.5337
0.5337
0.6106
0.6106
0.6106
0.6154
0.6154
0.6154
0.6202
0.6202
0.6202
0.6202
0.6202
0.6202
0.6202
0.6250
0.6250
0.6250
0.6298
0.6298
0.6298
0.6298
0.6298
0.6298
0.6346
0.6346
0.6394
0.6394
0.6442
0.6538
0.6538
0.6538
0.6635
0.6635
0.6635
0.6683
0.6683
0.6683
0.6731
0.6731
0.6779
0.6779
0.6779
0.6779
0.6827
0.6827
0.7163
0.7212
0.7260
0.7260
0.7308
0.7308
0.7404
0.7404
0.7500
0.7596
0.7596
0.7596
0.7644
0.7644
0.7644
0.7644
0.7644
0.7692
0.7692
0.7692
0.7692
0.7692
0.7692
0.7740
0.7740
0.7788
0.7788
0.7837
